"","y_adj","year","iso3c","country","region","income","log_gdppc","urban","unemp","trade"
"462",0.370058743786715,2013,"CYP","Cyprus","Europe & Central Asia","High income",10.0306363147545,67.2102333625375,16.131,120.926200639389
"463",0.356065070040669,2014,"CYP","Cyprus","Europe & Central Asia","High income",10.0156359936378,67.1230558819804,16.277,130.84436307939
"464",0.340072300045188,2015,"CYP","Cyprus","Europe & Central Asia","High income",10.0470873992582,67.0402477918073,15.026,137.276426477193
"465",0.329077270673294,2016,"CYP","Cyprus","Europe & Central Asia","High income",10.1055294754049,66.9625604106231,13.006,139.022098457248
"466",0.318082241301401,2023,"CYP","Cyprus","Europe & Central Asia","High income",10.369886058314,66.6739477522639,6.098,190.740788408329
"467",0.31408404880253,2017,"CYP","Cyprus","Europe & Central Asia","High income",10.1529225899999,66.8907450570326,11.155,148.013355558135
"468",0.34307094441934,2012,"CYP","Cyprus","Europe & Central Asia","High income",10.0976345825617,67.3010289148738,12.097,112.344273297273
"469",0.301089923181202,2004,"CYP","Cyprus","Europe & Central Asia","High income",10.1185847561453,68.5908141437316,4.77,113.903613489207
"470",0.313084500677813,2021,"CYP","Cyprus","Europe & Central Asia","High income",10.2927240958022,66.6718365394971,7.513,176.82773681987
"471",0.326078626299141,2011,"CYP","Cyprus","Europe & Central Asia","High income",10.147953409184,67.3979892758544,7.942,110.617131287039
"472",0.315083596927248,2022,"CYP","Cyprus","Europe & Central Asia","High income",10.3536248586095,66.6694829407584,6.806,205.753543745524
"473",0.303089019430637,2005,"CYP","Cyprus","Europe & Central Asia","High income",10.1515721611855,68.4340674211981,5.481,111.917065271958
"474",0.327078174423859,2018,"CYP","Cyprus","Europe & Central Asia","High income",10.2021988136399,66.8255530496405,8.504,147.623567410054
"475",0.315083596927248,2010,"CYP","Cyprus","Europe & Central Asia","High income",10.1693092496555,67.5229111556342,6.359,108.901699269523
"476",0.317082693176683,2020,"CYP","Cyprus","Europe & Central Asia","High income",10.1997210915158,66.7180443478713,7.755,160.66871645997
"477",0.317082693176683,2008,"CYP","Cyprus","Europe & Central Asia","High income",10.2200932703112,67.8666261318649,3.756,112.925930874708
"478",0.321080885675554,2009,"CYP","Cyprus","Europe & Central Asia","High income",10.1728918067473,67.6836053786548,5.594,102.7910918992
"479",0.311085404428378,2007,"CYP","Cyprus","Europe & Central Asia","High income",10.2093834304578,68.0604154001212,3.946,111.275122844623
"480",0.312084952553095,2019,"CYP","Cyprus","Europe & Central Asia","High income",10.2459120448639,66.7677357070518,7.155,150.506169561162
"481",0.311085404428378,2006,"CYP","Cyprus","Europe & Central Asia","High income",10.1809489680492,68.2534151682801,4.593,109.806498040343
"482",0.259108901943064,2022,"CZE","Czechia","Europe & Central Asia","High income",9.93437307870814,72.6967638379524,2.224,144.011494109397
"483",0.266105738816087,1993,"CZE","Czechia","Europe & Central Asia","High income",9.25675485117713,74.9830160311069,4.349,78.1977381830196
"484",0.20713239945775,1992,"CZE","Czechia","Europe & Central Asia","High income",9.25717547070601,75.0901441347259,2.6,77.9611310848888
"485",0.258109353818346,1996,"CZE","Czechia","Europe & Central Asia","High income",9.38804437990253,74.5566488007996,3.852,80.59955795966
"486",0.250112968820606,2018,"CZE","Czechia","Europe & Central Asia","High income",9.89023155505195,72.8498744351241,2.246,145.141717890789
"487",0.253111613194758,2019,"CZE","Czechia","Europe & Central Asia","High income",9.92133041379281,72.7876426709563,2.015,138.154609993871
"488",0.260108450067781,2007,"CZE","Czechia","Europe & Central Asia","High income",9.73462755234624,73.5219493596925,5.316,129.876739504889
"489",0.263107094441934,2008,"CZE","Czechia","Europe & Central Asia","High income",9.7521207377691,73.4655517409377,4.392,123.904809929948
"490",0.262107546317216,2020,"CZE","Czechia","Europe & Central Asia","High income",9.86439047339896,72.7254901604208,2.55,128.780430305965
"491",0.257109805693629,2023,"CZE","Czechia","Europe & Central Asia","High income",9.91702487815402,72.7352388396817,2.579,131.892598295876
"492",0.262107546317216,2009,"CZE","Czechia","Europe & Central Asia","High income",9.69725080219861,73.4084890302159,6.662,113.049254784875
"493",0.267105286940804,2006,"CZE","Czechia","Europe & Central Asia","High income",9.68702812823175,73.578883191735,7.141,127.051015055016
"494",0.262107546317216,2021,"CZE","Czechia","Europe & Central Asia","High income",9.922008884046,72.6810594374316,2.803,137.378116302868
"495",0.275101671938545,2004,"CZE","Czechia","Europe & Central Asia","High income",9.56518798732511,73.6991647167017,8.298,113.173975970415
"496",0.269104383190239,2005,"CZE","Czechia","Europe & Central Asia","High income",9.62560539974256,73.6375545423198,7.927,121.191287316105
"497",0.266105738816087,2002,"CZE","Czechia","Europe & Central Asia","High income",9.4864548831148,73.8360067578753,7.28,90.8792715456582
"498",0.254111161319476,2016,"CZE","Czechia","Europe & Central Asia","High income",9.8178805240995,72.9745753395623,3.952,148.547004664435
"499",0.249113420695888,2017,"CZE","Czechia","Europe & Central Asia","High income",9.86566589978201,72.9121853567256,2.893,147.750834854762
"500",0.259108901943064,2014,"CZE","Czechia","Europe & Central Asia","High income",9.74788830654419,73.0995921041469,6.108,156.415122826886
"501",0.261107998192499,2012,"CZE","Czechia","Europe & Central Asia","High income",9.72748721004349,73.2249239592898,6.979,145.480195396935
"502",0.259108901943064,2015,"CZE","Czechia","Europe & Central Asia","High income",9.79431972977834,73.0370442874355,5.048,154.018400997633
"503",0.265106190691369,2013,"CZE","Czechia","Europe & Central Asia","High income",9.72673729898426,73.1622186934979,6.953,145.502230624961
"504",0.264106642566652,2011,"CZE","Czechia","Europe & Central Asia","High income",9.73662299844166,73.2878338394746,6.712,136.750855542438
"505",0.266105738816087,2010,"CZE","Czechia","Europe & Central Asia","High income",9.72112190172087,73.3495599222723,7.281,126.756480116798
"506",0.238118391323995,2000,"DNK","Denmark","Europe & Central Asia","High income",10.8050095267322,85.0999984741211,4.476,83.0420859548864
"507",0.247114324446453,1992,"DNK","Denmark","Europe & Central Asia","High income",10.6077535104679,84.8829479724314,9.027,66.9797006123946
"508",0.299090826931767,2023,"DNK","Denmark","Europe & Central Asia","High income",10.98574998045,88.552638542867,5.094,129.625337431278
"509",0.272103027564392,2010,"DNK","Denmark","Europe & Central Asia","High income",10.8436793501667,86.8652420043945,7.746,94.3877282319057
"510",0.27310257568911,2011,"DNK","Denmark","Europe & Central Asia","High income",10.8525848423392,87.1567653955846,7.769,102.012930474308
"511",0.293093538183461,2022,"DNK","Denmark","Europe & Central Asia","High income",10.987134160932,88.3880239837703,4.434,131.995824909071
"512",0.285097153185721,2013,"DNK","Denmark","Europe & Central Asia","High income",10.8584294302463,87.5436524760432,7.384,103.612813249189
"513",0.284097605061003,2014,"DNK","Denmark","Europe & Central Asia","High income",10.8660579207341,87.6823985731907,6.925,103.210859225139
"514",0.230122006326254,1995,"DNK","Denmark","Europe & Central Asia","High income",10.676566573282,85.0012191836328,6.992,68.5733146504851
"515",0.278100316312698,2012,"DNK","Denmark","Europe & Central Asia","High income",10.8487677954213,87.2336196899414,7.798,104.362280505171
"516",0.267105286940804,2009,"DNK","Denmark","Europe & Central Asia","High income",10.8324163230339,86.7617653139929,6.409,89.3948566562728
"517",0.249113420695888,2004,"DNK","Denmark","Europe & Central Asia","High income",10.8387237707383,85.7130276911593,5.204,82.0077308240144
"518",0.259108901943064,2006,"DNK","Denmark","Europe & Central Asia","High income",10.8934591187595,86.2501288149818,3.897,97.4298607727841
"519",0.252112065070041,2008,"DNK","Denmark","Europe & Central Asia","High income",10.8887918026114,86.583137512207,3.683,104.470310168489
"520",0.262107546317216,2007,"DNK","Denmark","Europe & Central Asia","High income",10.898847789084,86.4251464366349,3.801,100.047674594039
"521",0.275101671938545,2020,"DNK","Denmark","Europe & Central Asia","High income",10.931937636216,88.2394485473632,5.637,104.433432671151
"522",0.283098056936286,2021,"DNK","Denmark","Europe & Central Asia","High income",10.9905806797533,88.2616449318149,5.043,112.321472697291
"523",0.256110257568911,2003,"DNK","Denmark","Europe & Central Asia","High income",10.8139229937729,85.4199981689453,5.398,80.7613001763544
"524",0.252112065070041,2005,"DNK","Denmark","Europe & Central Asia","High income",10.8592909571873,86.0059706832865,4.83,89.3987952460671
"525",0.27710076818798,2019,"DNK","Denmark","Europe & Central Asia","High income",10.9528154527647,88.2096490810669,5.018,111.891475065653
"526",0.282098508811568,2015,"DNK","Denmark","Europe & Central Asia","High income",10.8798194581388,87.7254056577329,6.278,105.130362453899
"527",0.287096249435156,2017,"DNK","Denmark","Europe & Central Asia","High income",10.925956727766,88.0161943799509,5.833,104.215676920442
"528",0.282098508811568,2018,"DNK","Denmark","Europe & Central Asia","High income",10.9394275475088,88.1059762310689,5.131,108.813985501909
"529",0.282098508811568,2016,"DNK","Denmark","Europe & Central Asia","High income",10.9022832621249,87.6999969482422,5.989,101.452783808643
"530",0.416037957523724,2017,"DJI","Djibouti","Middle East & North Africa","Lower middle income",7.86190092518572,71.318261933957,26.064,305.967966403468
"531",0.441026660641663,2013,"DJI","Djibouti","Middle East & North Africa","Lower middle income",7.66862544913445,70.7969331287484,26.157,347.720317058403
"532",0.477010393131496,2013,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.71194286485603,74.2251359951216,7.351,56.8137658014945
"533",0.520990510619069,2003,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.3339112202544,64.426197134766,6.938,84.4495031861592
"534",0.422035246272029,2017,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.90644758375468,73.926806252977,5.832,50.7595355508472
"535",0.443025756891098,2014,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.76877306832018,74.1931533822153,6.719,55.6601041506633
"536",0.452021690013556,2015,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.82481804221828,74.1372305958285,7.605,52.3471238667007
"537",0.461017623136015,2012,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.67595589376316,74.2398679969568,6.722,58.5062536731089
"538",0.419036601897876,2019,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",9.00172162213943,73.5403464672933,6.356,50.912982200697
"539",0.457019430637144,2016,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.87874176696129,74.0506780735522,7.284,51.7306571245477
"540",0.497001355625847,2002,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.36189561307953,63.2914022524877,6.779,68.7232829028777
"541",0.520990510619069,2004,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.34569535217238,65.8914085229291,6.303,81.3514229381911
"542",0.514993221870764,2000,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.32436197672229,61.3128549215919,6.432,79.3003930961432
"543",0.5,2001,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.33302616546897,62.2979450293469,7.262,70.5105678080061
"544",0.489004970628107,2007,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.557333675013,71.0193434994977,5.158,61.229259153164
"545",0.481008585630366,2008,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.57714495626448,72.4865154265802,4.764,61.4285058325394
"546",0.437028468142793,2018,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.96427433805605,73.7589255716938,5.861,52.3351709577013
"547",0.519990962494352,2006,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.49795270640085,69.333853706035,5.654,63.7664826351505
"548",0.473012200632625,2010,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.64231921620527,74.1642773174177,5.212,56.0573964175321
"549",0.477010393131496,2011,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.66104658448308,74.2440389501301,6.087,59.0692578401698
"550",0.489004970628107,1997,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.20508404317011,58.6073675691044,6.324,74.2332371692166
"551",0.384052417532761,2023,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",9.08363855931425,72.3577991823338,5.555,49.8436131764417
"552",0.390049706281066,2024,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",9.12352397840929,72.4121874752151,5.473,51.7835143952326
"553",0.474011748757343,1996,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.13725137634746,57.8287488204273,6.496,72.6424908698332
"554",0.489004970628107,2009,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.57445206769469,73.5894974865426,5.467,50.6509376792025
"555",0.5,2005,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.42271756869174,67.5759180469321,6.587,61.6535587358027
"556",0.370058743786715,2022,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",9.07086401972484,72.4203155643711,5.504,54.3781976712844
"557",0.396046995029372,2020,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.90867747854765,73.2643793773663,6.126,44.7331613466756
"558",0.510995029371893,1992,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",8.00289698624355,55.6153197882278,6.7,80.4648015417106
"559",0.385051965657479,2021,"DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",9.02940646432654,72.9243347395035,7.702,51.9500227303115
"560",0.538982376863986,2004,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.39620840107369,61.7829573274038,5.002,56.0745467239942
"561",0.498000903750565,2008,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.50510080233759,62.5395521004212,3.917,74.5902963648439
"562",0.533984636240398,2007,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.4585685829046,62.3887552077227,3.142,68.8505854462677
"563",0.534984184365115,2003,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.34764087605656,61.5418469886978,5.662,52.3575426975979
"564",0.450022593764121,2016,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.67404921638138,62.9913367571804,4.597,40.5344917996647
"565",0.522989606868504,2006,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.45680191312369,62.2099988435587,3.55,65.8423556166562
"566",0.460018075011297,2015,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.69553344676442,62.959188676731,3.616,47.8280397077826
"567",0.530985991866245,2005,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.4314889943203,62.0068704145716,3.779,61.9581507902572
"568",0.469014008133755,2013,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.68157507809235,62.8837286624122,3.083,63.4333003342414
"569",0.49600180750113,1998,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.3551549667131,59.8393139134949,4.395,43.395107949805
"570",0.461017623136015,2012,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.62691829210829,62.8408732819135,3.235,67.0029290916898
"571",0.53298508811568,1994,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.31564983955171,57.6157113551947,4.419,43.7777474951998
"572",0.562971531857207,2000,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.28233094292447,60.6865005107058,4.8,65.4042953826391
"573",0.459018526886579,2011,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.58661798889225,62.7949053547691,3.458,70.0356837525249
"574",0.450022593764121,2014,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.70864654739447,62.9232432195799,3.48,61.4263766217565
"575",0.452021690013556,2024,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.69941372821883,63.2376932397602,4.773,57.2031395531255
"576",0.458018978761862,2021,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.66821236299871,63.0871268249117,4.552,53.261275610573
"577",0.485006778129236,2009,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.49889414385689,62.6588021150118,4.608,57.3473460627608
"578",0.447023949389968,2017,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.7167442205943,63.0194591842425,3.836,43.6177233172817
"579",0.507996384997741,1995,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.31890988581443,58.218469145091,4.417,45.9112707318244
"580",0.488005422503389,2010,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.52162410915982,62.7405258611644,4.088,65.7773849135062
"581",0.585961138725712,1999,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.28883429784529,60.2913906089831,4.658,49.2012507989376
"582",0.455020334387709,2022,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.71727197629004,63.0901835932266,3.761,61.880792818786
"583",0.446024401265251,2023,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.72823472431252,63.1307729554263,3.51,56.9977535649091
"584",0.454020786262991,2018,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.70997577666774,63.0433276812321,3.53,48.0093476154836
"585",0.473012200632625,2020,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.58591470325518,63.0773897782521,6.127,43.9893109378389
"586",0.457019430637144,2019,"ECU","Ecuador","Latin America & Caribbean","Upper middle income",8.69473490692573,63.0627139714638,3.812,48.0828494933307
"587",0.283098056936286,2012,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.07744464763005,42.8118514138525,12.597,40.7117692721084
"588",0.318082241301401,2004,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",7.853380872643,42.9255593360476,10.32,57.8199052132701
"589",0.311085404428378,2008,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.02362217320919,42.9608989120873,8.517,71.6806253489671
"590",0.315083596927248,2017,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.14697252052128,42.4486008687179,11.767,42.8321343581608
"591",0.319081789426118,2019,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.21642442977444,42.4812027332648,7.851,41.1240171551108
"592",0.285097153185721,2021,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.25252946525552,42.5686062621468,7.441,29.8569734808122
"593",0.301089923181202,1995,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",7.63763927855659,42.7019009364527,11.04,50.2450980392157
"594",0.30208947130592,2010,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.08142717642755,42.9057175520154,8.757,47.9363500745898
"595",0.308086760054225,1999,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",7.76720652305338,42.6900387539957,7.95,38.3615084525358
"596",0.318082241301401,2015,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",8.10379114723949,42.6056314089048,13.052,34.8459429600229
"597",0.512994125621329,2001,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.99920778025017,57.4526760394716,6.96,65.8907385362251
"598",0.43402982376864,2013,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.20662583244887,68.0878511957995,3.693,80.4511944908271
"599",0.416037957523724,2014,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.21985125775126,68.9166664266223,4.154,78.1044257477935
"600",0.418037053773159,2012,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.18908966342494,67.2232666950659,3.843,77.6485716222883
"601",0.380054225033891,2017,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.28269546036484,71.0856704711914,4.385,74.3046511916519
"602",0.386051513782196,2018,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.30552428315673,71.7577209472656,4.006,75.6336168879956
"603",0.406042476276548,2015,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.24021123890809,69.6982116699219,3.998,76.5602707370519
"604",0.400045187528242,2016,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.26251947625016,70.3990173339844,4.418,72.8190933731491
"605",0.423034794396746,2011,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.16452994537616,66.334413642034,4.297,79.2766437025052
"606",0.458018978761862,2009,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.11307063431765,64.5299047495248,7.33,66.0711911744487
"607",0.518991414369634,2002,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.01170764312865,58.3486233966841,6.2,65.9190907767708
"608",0.509995481247176,1996,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.92842270726193,53.1766916094294,7.68,55.2818567293307
"609",0.478009941256213,2004,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.03308619044718,60.1425374326239,6.8,69.7822641767691
"610",0.543980117487573,1998,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.97257657628014,54.8269693353978,7.1,60.8722907509534
"611",0.457019430637144,2006,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.10238906215072,61.9068679391763,6.57,73.4555675070266
"612",0.50399819249887,2003,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.02524318903368,59.2468576589718,6.9,68.23698247861
"613",0.435029371893357,2010,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.13108751258406,65.4327927543162,4.893,73.5372876725398
"614",0.485006778129236,2005,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.05939040703884,61.0308213239291,7.22,69.7158116750578
"615",0.469014008133755,2008,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.13752718797106,63.6372503452723,5.88,80.6659739399085
"616",0.452021690013556,2007,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.11944690711527,62.7676878093683,6.41,77.6210560347995
"617",0.520990510619069,1999,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.98835057315289,55.6870076151174,7.3,60.9904896201298
"618",0.398046091278807,2023,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.40942486310874,74.6080675149903,2.992,81.7147723425988
"619",0.388050610031631,2022,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.37930049385716,74.1465021298679,2.999,88.7011093776867
"620",0.514993221870764,2000,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.99459638121267,56.5638569810457,6.96,68.7100889044911
"621",0.498000903750565,1995,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.92780234500189,52.3961349506028,7.65,59.3607543357884
"622",0.390049706281066,2021,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.35409703746231,73.6838531494141,4.327,81.8450759800765
"623",0.537982828739268,1991,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",7.75873228713646,49.6386716440595,7.53,47.7534309263615
"624",0.388050610031631,2019,"SLV","El Salvador","Latin America & Caribbean","Upper middle income",8.3292030475324,72.4148941040039,4.17,76.0420130991468
"625",0.385051965657479,2022,"GNQ","Equatorial Guinea","Sub-Saharan Africa","Upper middle income",8.61690152590422,70.8910029445467,8.455,81.8130161368099
"626",0.346069588793493,2014,"EST","Estonia","Europe & Central Asia","High income",9.7650117711724,68.2668382808032,7.352,157.953944842229
"627",0.327078174423859,2015,"EST","Estonia","Europe & Central Asia","High income",9.78257087403664,68.4796609690553,6.412,148.507157123558
"628",0.351067329417081,2013,"EST","Estonia","Europe & Central Asia","High income",9.72970142520587,68.0923458296768,8.631,164.601632156916
"629",0.308086760054225,2019,"EST","Estonia","Europe & Central Asia","High income",9.93206896822488,69.5787397662154,4.514,140.352147998549
"630",0.307087211929507,2020,"EST","Estonia","Europe & Central Asia","High income",9.90083131269748,69.8815778947665,6.956,137.392641283846
"631",0.312084952553095,2016,"EST","Estonia","Europe & Central Asia","High income",9.81274124557614,68.724038178078,6.882,147.7462327097
"632",0.303089019430637,2018,"EST","Estonia","Europe & Central Asia","High income",9.89919563001355,69.2803532930133,5.412,143.485224864735
"633",0.329077270673294,2012,"EST","Estonia","Europe & Central Asia","High income",9.70873004978842,67.9629593320316,10.021,169.156067773865
"634",0.37605603253502,1998,"EST","Estonia","Europe & Central Asia","High income",9.12695173489029,67.6521763500664,9.51,156.838235827521
"635",0.358064166290104,2000,"EST","Estonia","Europe & Central Asia","High income",9.21101710574961,67.385529072627,13.36,126.495626368659
"636",0.360063262539539,2001,"EST","Estonia","Europe & Central Asia","High income",9.27452997306384,67.3926456349791,13.134,126.546640067292
"637",0.358064166290104,2002,"EST","Estonia","Europe & Central Asia","High income",9.3478966028784,67.4090870965661,10.026,123.28234538757
"638",0.318082241301401,2021,"EST","Estonia","Europe & Central Asia","High income",9.97908960796225,70.1777274135822,6.178,160.471922305927
"639",0.394047898779937,1993,"EST","Estonia","Europe & Central Asia","High income",8.81084143103891,70.0366053397264,6.544,132.126372731459
"640",0.325079078174424,2011,"EST","Estonia","Europe & Central Asia","High income",9.66908854191063,67.8775556334506,12.328,166.7460724339
"641",0.319081789426118,2008,"EST","Estonia","Europe & Central Asia","High income",9.72250496525295,67.6696980194394,5.455,136.681988157836
"642",0.301089923181202,1995,"EST","Estonia","Europe & Central Asia","High income",8.87779287429102,68.959092258676,9.659,139.087473677663
"643",0.323079981924989,2022,"EST","Estonia","Europe & Central Asia","High income",9.95338660136682,70.4892333736738,5.571,175.68711950524
"644",0.304088567555355,2017,"EST","Estonia","Europe & Central Asia","High income",9.8663470086245,68.9931941915158,5.807,144.635650944133
"645",0.37205784003615,2003,"EST","Estonia","Europe & Central Asia","High income",9.42738891871542,67.4341760348669,11.288,122.744772807796
"646",0.320081337550836,2010,"EST","Estonia","Europe & Central Asia","High income",9.5927374344337,67.8048042926262,16.707,143.671762256978
"647",0.307087211929507,2023,"EST","Estonia","Europe & Central Asia","High income",9.90978632598162,70.6770085523126,6.378,154.592617111149
"648",0.31408404880253,2009,"EST","Estonia","Europe & Central Asia","High income",9.56625460425466,67.7348909034398,13.548,116.759079859802
"649",0.312084952553095,2007,"EST","Estonia","Europe & Central Asia","High income",9.77243686205684,67.6097866365576,4.592,133.980829235754
"650",0.336074107546317,2004,"EST","Estonia","Europe & Central Asia","High income",9.49916142901361,67.467351453949,10.248,129.949500077661
"651",0.337073655671035,2006,"EST","Estonia","Europe & Central Asia","High income",9.69489482293567,67.5557177507269,5.915,136.620737662645
"652",0.334075011296882,2005,"EST","Estonia","Europe & Central Asia","High income",9.59584886294519,67.5080523578799,8.033,135.912792115107
"653",0.545979213737009,2016,"SWZ","Eswatini","Sub-Saharan Africa","Lower middle income",8.16056878576597,23.5278881746356,22.718,89.3584874439935
"654",0.350067781292363,2015,"ETH","Ethiopia","Sub-Saharan Africa","Low income",6.39344377528803,19.451566696167,2.443,39.6561241449515
"655",0.311085404428378,2021,"ETH","Ethiopia","Sub-Saharan Africa","Low income",6.67286427019183,22.1067085266113,3.935,24.3450574647644
"656",0.283098056936286,2007,"FIN","Finland","Europe & Central Asia","High income",10.7410313513056,69.0200377316963,6.854,82.8631608209175
"657",0.280099412562133,2006,"FIN","Finland","Europe & Central Asia","High income",10.6935208496293,68.7588279849327,8.935,82.0005669294983
"658",0.279099864437415,2004,"FIN","Finland","Europe & Central Asia","High income",10.6339777921191,68.2766596767133,10.358,70.967802899062
"659",0.276101220063263,2005,"FIN","Finland","Europe & Central Asia","High income",10.6579497210747,68.5140529517604,9.602,76.5889740444293
"660",0.27710076818798,2003,"FIN","Finland","Europe & Central Asia","High income",10.5976088577383,68.0425549126858,10.469,68.0715029595159
"661",0.272103027564392,2000,"FIN","Finland","Europe & Central Asia","High income",10.5419832281829,67.1227685349539,11.134,74.9255788717317
"662",0.229122458201536,1991,"FIN","Finland","Europe & Central Asia","High income",10.285034808847,63.9701843261719,6.503,43.4814124469297
"663",0.272103027564392,2013,"FIN","Finland","Europe & Central Asia","High income",10.6662456451915,70.6742118159277,8.193,77.485171771574
"664",0.274102123813827,2017,"FIN","Finland","Europe & Central Asia","High income",10.7113513031535,71.9563038312956,8.64,75.9387822310041
"665",0.268104835065522,2014,"FIN","Finland","Europe & Central Asia","High income",10.6573178948457,70.9879168940753,8.663,74.6277719754196
"666",0.276101220063263,2011,"FIN","Finland","Europe & Central Asia","High income",10.700802242658,70.0583261874252,7.781,78.7159444486606
"667",0.271103479439675,2015,"FIN","Finland","Europe & Central Asia","High income",10.6586782460857,71.3054930040604,9.376,71.9618253787014
